id_sv,tong_diem_xet_tuyen,nganh_tt
51996396697,22.04,BF2
49620487307,27.5,ET1
18677960149,20.69,BF2
19195923657,25.25,ET1
73997984104,22.33,ET1
29814438624,26.51,IT-E7
24185350019,23.91,ET1
38591155574,24.38,ET1
37316038537,23.96,ET1
77206471217,28.83,CH2
10236858844,27.51,CH2
10321323570,28.43,EM3
96631471018,24.43,EM3
36193203428,21.23,EM3
55690357737,25.31,IT-E7
34842079773,22.86,EM3
58875706985,24.63,BF2
22165653557,27.97,IT-E7
25500367024,29.13,IT-E7
47398104177,29.05,ET1
48567342499,22.07,BF2
45050921397,27.83,EM3
47738246454,29.69,ET1
80716815263,26.42,BF2
59396356832,21.43,EM3
50756403895,24.53,IT-E7
44671215149,22.1,IT-E7
89694286593,23.9,BF2
34893283732,25.26,CH2
18161695265,27.57,ET1
38309397502,21.37,ET1
68109228553,29.77,IT-E7
32769465286,29.54,BF2
87265833645,22.91,BF2
82794470228,28.37,CH2
84650397655,25.97,ET1
13049493178,20.56,BF2
65599251479,21.33,CH2
48231264623,28.52,BF2
64182896620,23.81,CH2
35320866360,23.88,ET1
27190289978,28.55,IT-E7
31958228671,20.23,CH2
37594119039,27.34,ET1
13151115777,20.13,BF2
35902803967,26.52,BF2
24658843779,28.59,BF2
82002305371,25.18,EM3
75531206109,20.35,IT-E7
63531963135,26.48,EM3
80124895137,26.26,ET1
87474226389,28.7,IT-E7
96719952947,20.47,IT-E7
98083982074,25.26,CH2
88748274433,24.89,BF2
73980446261,21.89,EM3
47333361190,26.79,ET1
90490407390,29.92,CH2
79917799835,24.97,CH2
67979708050,23.51,IT-E7
91011722224,28.21,ET1
16206263759,21.83,EM3
52547700652,20.1,IT-E7
96181893436,20.92,EM3
55984230016,24.32,BF2
78311162359,22.54,CH2
56339391651,25.28,EM3
24212493773,21.8,ET1
46910081816,27.86,IT-E7
69328451216,27.54,IT-E7
57915318919,21.55,CH2
45940161445,28.19,ET1
89074303529,27.65,BF2
59730922262,26.47,BF2
12922471331,22.55,ET1
91134593244,24.63,EM3
51247533959,28.53,EM3
91897832776,20.46,EM3
45741624487,21.68,EM3
85169011991,21.0,EM3
33996103987,22.12,CH2
94845391807,20.16,EM3
20259842292,26.91,EM3
10829958018,22.99,ET1
70899736907,28.66,BF2
55765289958,22.01,ET1
79965682697,20.05,BF2
53481978021,27.01,CH2
77993025609,29.6,BF2
59839442306,26.1,BF2
37177311688,24.49,IT-E7
50727871403,25.58,IT-E7
50984671606,29.54,EM3
82858406255,29.78,EM3
67548600521,24.14,IT-E7
96643115976,29.42,CH2
42565563661,28.74,ET1
94316906624,22.29,CH2
39119712687,24.58,CH2
31469492267,20.55,IT-E7
91502096490,26.98,EM3
31103100414,26.68,IT-E7
66467068172,24.05,IT-E7
94163766448,23.73,EM3
29507306668,29.92,EM3
54429532622,21.84,BF2
49112878055,23.7,IT-E7
79524123727,27.48,EM3
63640555910,22.2,ET1
64460767332,28.04,CH2
52090144309,22.91,EM3
98079362427,24.27,BF2
29494364207,27.62,CH2
63505618893,22.34,ET1
44693267833,23.31,IT-E7
48929485257,25.8,CH2
12177917489,29.78,EM3
62817988667,23.84,BF2
30113375637,25.03,IT-E7
76420033878,21.09,EM3
44248282168,20.62,IT-E7
59458120238,21.24,BF2
23852937165,26.22,BF2
93505149287,22.59,CH2
67172339446,20.37,IT-E7
82816365715,20.48,BF2
44285062790,24.87,CH2
81877664161,25.48,ET1
63031384670,21.07,EM3
31534068085,23.33,EM3
36133318113,22.38,IT-E7
37539953889,25.25,BF2
12245804951,28.86,BF2
51792275298,29.58,EM3
63488143466,21.47,EM3
87818349006,24.02,BF2
77314182664,21.3,CH2
31908181151,20.92,IT-E7
32144337825,27.35,BF2
66600746334,28.76,EM3
46329837264,24.83,CH2
82070225291,25.25,IT-E7
40130402682,23.48,ET1
59305533599,25.4,CH2
12203266931,27.82,ET1
24105484500,24.59,ET1
87765611536,20.07,CH2
39691557693,24.2,IT-E7
99464972841,27.02,EM3
79486904552,29.89,CH2
10494296845,29.58,ET1
33275782680,29.89,ET1
90613456945,21.61,BF2
54871531867,26.1,ET1
87089871799,25.42,BF2
65616490778,29.41,ET1
96470963251,24.69,EM3
17748821488,27.8,ET1
83885748671,24.45,EM3
25855950008,27.72,ET1
59208559381,26.62,IT-E7
34081404818,22.4,BF2
99632485689,28.0,EM3
65932460723,21.16,ET1
53175725884,20.51,BF2
61608656175,25.4,CH2
37863120247,21.61,IT-E7
69368144106,22.6,BF2
30243884340,25.4,EM3
14467126869,20.92,IT-E7
22825351582,21.49,CH2
37718919769,28.76,BF2
37838832284,24.69,EM3
87049715419,27.17,BF2
47743447444,27.15,IT-E7
65229677215,21.74,ET1
49488615497,28.68,CH2
73454306714,23.97,IT-E7
71200408524,25.56,BF2
98248412689,28.92,EM3
48851216068,24.44,BF2
15000867844,20.96,ET1
53404171678,28.85,IT-E7
36280433056,27.24,ET1
98744536941,20.75,EM3
50117140124,28.76,ET1
50883650628,21.13,EM3
30138745707,24.86,IT-E7
29091934532,28.63,ET1
68626618002,28.38,IT-E7
24721663535,24.57,EM3
76277972515,21.86,BF2
50326369327,26.59,EM3
34133710204,27.79,CH2
70802756867,29.33,IT-E7
45648852901,22.57,CH2
62652481113,24.77,IT-E7
84910048268,21.57,ET1
94291736189,21.89,CH2
95707528458,24.04,CH2
44022465175,27.17,CH2
70841466077,24.06,ET1
51262375174,20.01,CH2
79809403075,23.39,BF2
34205360524,20.94,IT-E7
73325843548,24.46,EM3
66841902524,23.08,ET1
84782848573,28.1,CH2
88714798512,20.11,EM3
11276724100,25.94,EM3
57803591493,23.2,ET1
90548782287,24.77,BF2
16011675180,23.33,IT-E7
91385333636,27.2,IT-E7
15257604072,26.09,CH2
36912481895,20.67,ET1
47211087362,21.22,ET1
12913066278,23.88,BF2
41685529102,20.11,ET1
49136196627,22.92,BF2
45316046681,20.01,EM3
93620997191,26.06,EM3
35710060859,25.81,CH2
76006818450,21.04,CH2
89042972373,27.78,CH2
32570297853,20.14,IT-E7
99993952352,25.57,IT-E7
34339637335,29.56,IT-E7
12483818809,25.03,EM3
22796237537,21.3,BF2
82990044803,28.12,EM3
87876125780,20.48,CH2
26947057060,28.3,EM3
93498809935,25.77,EM3
89161888861,25.69,ET1
33116809148,21.36,IT-E7
21818734162,29.4,ET1
99868189422,23.79,EM3
23749216703,23.68,IT-E7
17882215726,25.47,BF2
10677825189,24.91,CH2
43373576551,23.84,BF2
21358137189,24.61,IT-E7
88173764869,27.15,EM3
53710143286,22.15,ET1
28032781307,29.52,BF2
72593991689,27.27,CH2
59938101886,21.72,BF2
14933834379,24.31,IT-E7
57835156760,26.24,BF2
43516546796,26.8,IT-E7
17783067351,24.23,BF2
20188467045,26.76,CH2
63102623091,26.46,ET1
64376816214,27.24,EM3
26907236246,23.82,BF2
60251745753,28.92,BF2
36374284667,28.5,CH2
24240880736,28.38,EM3
38968572996,27.64,CH2
14739438511,20.15,CH2
79356624355,24.06,EM3
23618119443,23.16,BF2
71225174944,21.88,CH2
98324281008,29.62,BF2
53651753071,22.34,IT-E7
25983177492,26.38,EM3
23848879148,21.24,BF2
72686487405,26.96,IT-E7
85919242006,21.86,ET1
21676480250,20.33,EM3
26607205094,23.66,BF2
98003105605,21.11,EM3
54576470772,26.64,CH2
61408276710,23.24,ET1
37183240721,26.61,BF2
83966036674,22.08,IT-E7
39857543242,26.55,CH2
31241043357,21.13,ET1
28938520953,21.64,CH2
88551016398,27.47,BF2
18917336441,26.84,CH2
54246922921,26.94,EM3
73144655514,21.9,ET1
89912671735,24.38,ET1
99771953424,23.03,EM3
10346759132,24.73,IT-E7
32666883289,22.56,BF2
92280962648,22.66,EM3
63128094268,20.86,EM3
80857135820,29.35,BF2
50438930784,20.09,IT-E7
22060941204,25.38,EM3
40599299474,23.0,CH2
66660665176,23.94,ET1
72172522006,23.25,BF2
64190059207,21.39,IT-E7
77373224472,25.54,CH2
29886978443,21.58,IT-E7
80459974708,29.08,IT-E7
84364235992,22.46,BF2
75162811137,25.24,IT-E7
32606275350,29.63,CH2
14298393112,22.87,IT-E7
85601307425,28.74,IT-E7
72269498714,28.88,CH2
66029268345,27.18,CH2
43920820453,21.94,CH2
89117502746,21.02,CH2
94459401605,21.39,IT-E7
41105230750,29.76,IT-E7
62527155471,26.44,IT-E7
14269335316,26.89,EM3
86360288264,23.87,IT-E7
16173499254,28.61,ET1
69013856688,27.15,ET1
30276739083,20.97,ET1
40038635887,22.17,ET1
33452917948,23.14,EM3
89918035754,21.84,IT-E7
13998019588,28.48,BF2
28704759021,22.7,EM3
83493567144,21.98,IT-E7
50252366131,26.48,IT-E7
14408095376,20.25,CH2
80769514488,21.23,BF2
86932169534,26.13,EM3
53891485453,21.78,CH2
56016116778,26.88,CH2
68622458439,28.53,ET1
44543626824,25.27,CH2
68145128577,25.49,ET1
14962300098,28.14,ET1
56413038753,27.72,EM3
10790714388,27.68,EM3
57459115585,25.78,EM3
26045195469,28.36,IT-E7
69770881142,26.72,EM3
26035595415,20.32,ET1
57296242219,26.66,IT-E7
63758973335,29.03,ET1
94187445197,22.39,BF2
44694441766,25.6,CH2
88083150298,25.28,EM3
27181331472,29.01,CH2
37143086124,29.83,EM3
56858467534,23.64,CH2
29099310765,21.69,EM3
85915349154,23.19,BF2
89281568512,25.86,IT-E7
87886214664,21.47,EM3
89625905031,26.55,IT-E7
55179290887,29.17,BF2
55482732840,22.23,CH2
92226205153,24.8,BF2
52884321477,24.82,EM3
87916674720,24.02,CH2
96278653172,21.99,EM3
90104606658,23.45,EM3
48152254154,20.29,CH2
93897419259,28.82,IT-E7
59883461602,27.76,ET1
88820045521,26.21,BF2
48964222715,26.78,CH2
24508395061,25.85,ET1
83804340397,26.82,IT-E7
35833214048,29.78,BF2
77774236781,20.18,EM3
56541518420,28.76,IT-E7
95672797066,22.03,IT-E7
61688507741,28.31,ET1
12411851555,23.78,ET1
96504429318,21.01,EM3
65310014571,23.48,IT-E7
19883955625,28.55,BF2
37073069121,22.94,IT-E7
76943949311,26.79,EM3
63074557419,29.23,CH2
66643112453,28.92,IT-E7
37450206087,24.9,IT-E7
76304696000,20.24,BF2
15811300647,26.8,ET1
72412214694,21.61,BF2
77465285881,23.7,ET1
84858994780,22.5,IT-E7
30472894065,28.41,IT-E7
57186011692,20.14,CH2
68154330488,29.38,EM3
43062171604,20.47,ET1
91209288825,23.29,EM3
91441844011,27.5,IT-E7
81911505875,21.39,IT-E7
87396769628,24.56,EM3
49331038908,24.59,BF2
86065466496,26.33,CH2
47475487243,27.1,CH2
98419895534,26.7,BF2
74134232139,27.11,CH2
96579291409,21.25,EM3
31489186385,24.1,ET1
61758951784,24.46,ET1
23710453142,22.39,BF2
30094950008,25.12,BF2
12442941988,23.56,CH2
47245746899,26.48,EM3
15785699031,26.46,CH2
51365554864,24.18,BF2
71907021734,22.1,EM3
32554198692,24.41,CH2
13147443078,25.71,BF2
25083209531,29.17,EM3
73299205750,25.66,EM3
77093475918,23.42,BF2
50577130592,28.43,IT-E7
64048173544,28.01,ET1
88393965586,21.56,ET1
55035148193,23.48,EM3
92557295167,20.69,CH2
90094471922,20.47,BF2
24710891209,28.11,ET1
74917096850,25.86,IT-E7
92747858183,22.74,BF2
22774603372,20.27,EM3
51716642992,25.66,CH2
90472708730,27.35,EM3
68794515521,25.91,BF2
10513270407,25.33,IT-E7
15697304452,27.53,ET1
68720048942,28.2,ET1
40027364257,22.04,CH2
23734691753,20.36,ET1
13290812005,27.74,CH2
65093743770,21.74,CH2
36868838847,27.82,CH2
57350973430,20.76,CH2
61797982622,23.72,EM3
59232315621,28.67,CH2
54942243980,25.45,BF2
81795120863,21.33,CH2
31703043210,29.4,EM3
23922079166,22.29,IT-E7
25168133448,22.9,BF2
73621124801,25.77,IT-E7
67132602371,27.5,EM3
81921912660,20.29,IT-E7
88117605885,28.77,IT-E7
86689486707,28.52,BF2
38637291859,27.4,ET1
90670162260,21.23,EM3
19904801700,26.73,IT-E7
36877078603,22.98,ET1
85039317978,27.09,ET1
96072605116,28.8,EM3
91069315467,22.77,BF2
15265247228,28.61,BF2
44490861150,28.32,EM3
93164004952,27.14,CH2
88218227305,26.13,BF2
88487445339,29.79,IT-E7
44531716946,25.36,CH2
10552720833,26.48,CH2
47345782645,26.92,ET1
88994731786,28.44,EM3
49685926020,23.65,IT-E7
23650824941,24.97,BF2
38786610151,21.07,IT-E7
47851768945,24.5,IT-E7
84164740716,21.78,ET1
84163930540,29.01,IT-E7
39174593821,24.67,EM3
17783361089,28.9,IT-E7
38853613035,28.49,CH2
85122644490,26.57,BF2
56135211367,21.82,EM3
31176709498,21.48,CH2
61096051696,24.23,IT-E7
76032719245,26.36,ET1
42188665605,22.63,EM3
78146994394,22.88,EM3
13914593311,25.84,EM3
17015379313,24.56,EM3
12647753422,27.22,BF2
77381520030,26.16,ET1
12025017950,20.5,CH2
95441253707,20.99,EM3
21533259842,26.85,BF2
97613932830,27.35,EM3
68733383778,27.0,EM3
62780332516,26.64,EM3
33919582612,29.57,IT-E7
46500169705,23.24,IT-E7
18537736511,29.13,ET1
42663455449,23.8,IT-E7
89829909939,24.42,EM3
70047022303,20.08,IT-E7
82039799002,29.89,CH2
74110242639,29.62,EM3
14173140687,21.15,IT-E7
40745557924,26.92,BF2
87464333725,24.49,CH2
53429088417,24.03,IT-E7
15269859401,28.65,IT-E7
65186032441,25.16,ET1
84343866192,28.75,IT-E7
47481788966,22.87,EM3
10312233575,22.43,BF2
48226574022,23.94,CH2
30186326531,28.79,CH2
22384246133,21.66,ET1
83896879146,20.72,BF2
13925005159,23.98,IT-E7
43567963080,25.05,CH2
62682358056,20.9,BF2
93493912023,28.55,CH2
11371409712,29.53,CH2
88022908805,27.71,EM3
55110787835,29.57,EM3
99868455160,23.83,IT-E7
71471881983,20.07,BF2
61713371814,26.81,IT-E7
50333934426,29.01,EM3
12925515126,22.6,IT-E7
26438924845,29.2,CH2
89596119278,20.08,BF2
67217693106,23.78,IT-E7
83347066584,28.58,ET1
88056014317,28.91,EM3
62091881804,21.66,ET1
54819201783,29.52,IT-E7
44409682170,25.37,CH2
89935879497,29.18,EM3
58751430375,20.01,IT-E7
38022989431,22.57,CH2
20321879402,21.76,BF2
67124851608,29.67,IT-E7
43826892470,25.85,IT-E7
41047505755,24.65,IT-E7
33204384898,23.31,BF2
74199668543,27.02,EM3
68782728597,20.65,EM3
65593941777,23.38,CH2
38383094885,20.91,EM3
17776012740,28.22,EM3
31376026411,21.82,ET1
73477026089,28.06,IT-E7
93057179940,20.22,IT-E7
67278770421,26.43,BF2
92962087581,27.46,BF2
80659176826,23.42,ET1
48646622137,22.68,CH2
86497805345,22.69,EM3
45358021022,23.94,CH2
23526560770,28.89,EM3
84417142428,22.98,BF2
29440814267,20.43,EM3
14276739285,20.11,EM3
42788774837,21.79,IT-E7
57816597852,22.96,IT-E7
15753897407,26.76,EM3
24529073805,27.31,BF2
91801303806,28.74,BF2
64654572945,25.85,EM3
85736139244,27.52,BF2
29415819450,27.59,BF2
32135358970,28.49,CH2
13923095917,27.77,BF2
42044221113,24.15,IT-E7
94356501970,26.02,CH2
31460345301,26.49,IT-E7
40335231593,20.39,BF2
58820041683,27.19,IT-E7
35329386680,21.7,IT-E7
42503886738,20.88,EM3
96222043421,26.71,BF2
45648828586,28.48,CH2
72532729901,27.56,BF2
15879967690,23.87,CH2
68231715389,28.04,IT-E7
81015791331,22.23,IT-E7
80721530421,20.25,IT-E7
60268476759,29.42,CH2
75792074136,26.03,EM3
38057295272,21.78,EM3
87545365124,24.73,ET1
67596506973,21.15,EM3
44354568440,26.82,BF2
66161331799,23.97,ET1
31928197885,24.99,IT-E7
29589393498,25.81,ET1
17047677896,26.56,IT-E7
58163458543,24.28,EM3
49731311231,24.62,IT-E7
52440862301,25.19,CH2
97831463492,26.16,CH2
95044231185,20.86,EM3
32222337532,28.82,EM3
90084599370,22.36,IT-E7
59016738611,27.29,EM3
58445593892,25.89,BF2
62121628441,29.45,IT-E7
79342434320,27.0,IT-E7
87349245055,24.23,BF2
41515137939,28.6,IT-E7
84778918916,28.08,CH2
69274504823,20.28,ET1
38591769317,26.65,IT-E7
18379332516,27.93,CH2
37758552178,21.6,CH2
56572288663,28.74,CH2
46045327423,20.34,BF2
91600629282,21.16,ET1
49879936472,20.28,BF2
64225675180,24.92,IT-E7
56783525732,21.07,IT-E7
14213091243,20.93,EM3
49150755544,26.87,BF2
90228375150,22.52,ET1
23055308699,29.11,IT-E7
77104303657,26.76,IT-E7
16491114069,24.21,IT-E7
81997597729,22.88,CH2
80705982813,22.27,ET1
44288714202,20.92,ET1
64677243153,28.75,BF2
47328949754,21.06,CH2
54558513045,22.67,EM3
74000635870,25.99,CH2
93894954199,28.21,BF2
10943355120,25.77,IT-E7
96936989311,29.69,ET1
80190079183,22.1,IT-E7
42482092465,24.96,CH2
91204251283,23.66,CH2
14498994507,24.33,BF2
83241543376,24.9,CH2
44801459924,20.78,ET1
82637070705,24.3,ET1
15188627242,24.66,EM3
68649617183,24.07,ET1
50261489814,21.75,EM3
67687635454,24.25,EM3
69586956991,25.59,IT-E7
23555925055,28.24,ET1
49745881576,22.81,BF2
78701106525,28.42,BF2
28565033004,25.17,BF2
48817923417,29.61,IT-E7
84561017311,27.61,IT-E7
40114844064,26.32,EM3
71056811629,26.94,IT-E7
64107762049,25.89,ET1
94611027653,26.05,BF2
23300468498,25.71,EM3
34806041989,25.89,EM3
83025123241,29.61,IT-E7
59100633956,23.59,IT-E7
33264605225,27.59,CH2
65075307952,22.09,CH2
59908715428,22.34,ET1
95494792673,27.44,CH2
33183626885,28.49,BF2
54090872549,21.6,IT-E7
61801067850,28.06,ET1
65837460213,27.33,IT-E7
97321461277,24.3,BF2
39943987349,22.58,ET1
25382007045,21.84,BF2
59032794456,29.65,IT-E7
71199424886,26.43,CH2
61189760429,28.86,EM3
28638819808,29.39,ET1
70764179452,27.4,BF2
90956255419,29.46,EM3
99218370011,28.28,BF2
94928192516,25.41,ET1
32874416586,21.96,EM3
52368079561,28.95,EM3
41368554761,29.41,CH2
98339976826,29.04,IT-E7
77621403582,25.92,CH2
10256962454,25.67,BF2
17553888253,21.92,ET1
63771056214,25.39,ET1
26188933573,25.76,ET1
73860587209,23.47,BF2
41095165851,20.66,BF2
69702813734,23.32,CH2
78908350838,29.29,EM3
32962546766,21.11,EM3
98384749219,22.65,CH2
10767142590,23.03,EM3
98613324251,29.01,EM3
31170815961,27.17,EM3
66450012732,27.27,CH2
90624143841,25.92,IT-E7
13638017509,28.89,EM3
80572327201,29.32,EM3
20136017176,21.23,CH2
27700509335,24.89,EM3
66774654106,21.8,EM3
71090254694,28.76,CH2
53393006658,22.61,IT-E7
41579614345,24.11,IT-E7
75223951312,23.65,ET1
40770413239,25.9,IT-E7
37839431450,21.18,CH2
61524270382,24.3,IT-E7
99977399264,26.94,CH2
52748618119,20.42,IT-E7
30505581235,21.14,IT-E7
31734641852,27.35,EM3
52198646895,25.63,EM3
95623136479,22.22,EM3
23068039531,25.85,CH2
77164765105,27.43,CH2
64207261707,23.03,ET1
94960758155,29.27,BF2
87485218273,26.76,ET1
97504140653,29.18,CH2
28790636972,29.71,IT-E7
43982121353,20.87,BF2
49134384749,20.7,CH2
72584581370,24.29,ET1
27060461725,27.55,IT-E7
80644183134,26.87,BF2
83094249019,20.78,IT-E7
22770941642,23.63,EM3
74848278731,28.59,IT-E7
35136343862,24.89,BF2
65656041098,29.33,IT-E7
62091736688,27.02,EM3
91432871832,27.24,BF2
36721435650,21.65,CH2
41729334226,20.13,CH2
63053477469,29.99,ET1
19824980246,27.81,EM3
61590773748,21.25,ET1
68482198605,26.74,ET1
34218663553,27.27,IT-E7
85077226682,28.01,ET1
73029335019,23.12,IT-E7
68217286494,23.77,BF2
72437054661,21.33,BF2
44887210831,27.17,IT-E7
31842403187,23.37,CH2
91613372352,26.93,IT-E7
78895218018,29.64,BF2
17905636347,25.41,ET1
75976626501,26.67,CH2
96074262105,29.73,ET1
27637876768,27.75,IT-E7
31755740164,27.32,EM3
94023445226,22.14,EM3
25472269217,20.39,IT-E7
54075407351,22.15,CH2
95338424802,26.09,IT-E7
24204394300,27.01,EM3
30621635472,29.19,IT-E7
77977995726,26.63,CH2
63096628871,25.21,CH2
87227686284,27.64,CH2
28579875760,20.02,ET1
89240834958,27.63,IT-E7
39253584987,21.47,EM3
45666037302,22.41,ET1
39217063672,25.32,ET1
73727145069,21.05,IT-E7
66373205676,29.63,EM3
76130355963,24.42,EM3
86812646495,22.01,CH2
95933998358,29.65,CH2
78686124153,22.32,CH2
33470257362,27.13,CH2
76474763650,27.17,ET1
43059694580,26.61,IT-E7
49261573815,26.95,BF2
26311803185,21.59,ET1
34806946161,22.38,ET1
90301271877,26.5,IT-E7
78327507927,26.66,CH2
33091997637,22.34,BF2
13019698040,26.6,CH2
81831550846,20.46,ET1
61804277791,28.54,IT-E7
57764833948,29.73,IT-E7
60429180008,23.3,ET1
23292571570,23.66,ET1
21046284131,21.35,CH2
15055332235,23.1,CH2
23331009382,26.09,IT-E7
12370615943,23.61,CH2
18714804262,26.56,IT-E7
38602863180,29.47,IT-E7
65819015516,26.95,BF2
86703148030,29.63,CH2
80646530911,23.59,ET1
96524851168,29.97,BF2
75700394936,28.5,IT-E7
39082738291,22.39,EM3
16915329843,20.12,IT-E7
64730191165,29.65,CH2
68643072824,24.21,IT-E7
68704395947,27.69,EM3
30642390933,23.53,CH2
91732822982,20.92,IT-E7
17395973708,20.21,IT-E7
23971098628,20.45,ET1
87232349377,26.9,ET1
68875269022,23.44,ET1
96331015130,21.86,CH2
41468573135,21.57,CH2
54471150733,28.52,BF2
68101410896,22.63,EM3
41061023476,25.31,BF2
47623353607,20.54,CH2
57020909074,20.54,CH2
25603399171,21.56,IT-E7
94260099851,23.88,ET1
22237740452,22.03,BF2
87484235963,23.07,CH2
11836749624,26.32,CH2
26885149215,29.0,CH2
72897742176,27.84,IT-E7
88070889203,28.17,CH2
51215531800,26.4,IT-E7
70974431322,29.46,CH2
49829208728,24.15,BF2
34650011558,25.28,ET1
91782979018,23.46,ET1
54791913597,23.85,IT-E7
63255162479,26.27,CH2
41234646799,29.53,ET1
85712956380,20.75,IT-E7
63375158988,21.46,EM3
99271830721,25.89,EM3
78931273515,27.64,BF2
78780809649,21.67,ET1
53027841796,26.93,EM3
27661105985,23.84,IT-E7
36957092268,23.51,EM3
28364931227,26.48,IT-E7
76679779305,25.53,CH2
30152910777,21.74,IT-E7
35976899164,28.87,BF2
25000657569,28.84,IT-E7
79544192385,29.68,EM3
45412247892,26.72,IT-E7
42153521820,22.14,BF2
22898188809,22.71,IT-E7
38583724500,28.23,BF2
95365993986,21.29,EM3
49634111514,25.28,BF2
11659459088,23.95,EM3
58107822816,25.71,IT-E7
42720798905,28.87,IT-E7
64761054953,25.78,IT-E7
73674378466,26.46,BF2
51369130453,20.51,EM3
92085510573,23.55,CH2
51421034187,24.12,ET1
17849624225,23.69,EM3
11270347218,22.04,IT-E7
54222638793,24.66,ET1
88311208397,26.66,ET1
80833108216,29.04,EM3
57012732445,26.84,CH2
16939840010,24.89,IT-E7
88257400411,22.62,BF2
36142155321,22.63,CH2
87544367121,20.57,BF2
57938587854,25.76,CH2
35636291753,24.65,EM3
12841294051,25.51,EM3
97655811113,24.3,EM3
44262338909,25.08,EM3
81850839228,20.18,IT-E7
95337569120,28.12,CH2
18301399400,26.31,ET1
86973237497,20.07,IT-E7
12177125525,25.31,IT-E7
53290781157,25.67,BF2
52965732372,23.82,EM3
83943315770,26.99,ET1
24394427725,26.28,EM3
77083982041,24.39,EM3
72303484301,20.7,CH2
60517416743,22.88,BF2
33419591924,21.03,CH2
56297334126,28.32,EM3
64171582249,25.35,CH2
45588955324,26.07,CH2
92240070637,28.51,BF2
55173555472,24.1,ET1
48099907818,22.87,CH2
72778926396,27.48,BF2
24797020966,20.03,BF2
57875808788,21.56,ET1
65313570640,26.36,IT-E7
61186986661,20.46,CH2
22295477294,24.29,ET1
78215858801,29.69,IT-E7
62850561238,26.11,BF2
56781264613,29.93,CH2
42578103533,21.46,ET1
83543322104,29.76,EM3
60415746667,21.44,CH2
92793576579,20.06,CH2
89372138567,25.94,BF2
87333852496,27.87,CH2
93497793395,20.5,BF2
16048807756,27.71,BF2
39908542860,21.07,CH2
49194573364,21.31,BF2
25920671433,26.58,EM3
85874271299,27.85,EM3
11794892186,22.65,IT-E7
24067261395,29.23,EM3
26422960731,27.11,EM3
88670954443,24.61,ET1
14591440418,29.8,BF2
89872847291,27.29,BF2
30715191553,29.47,IT-E7
44816722810,24.88,BF2
44156097822,24.95,BF2
56655747657,22.23,ET1
65820066752,27.56,BF2
75038440598,29.22,CH2
37743714661,21.71,ET1
72575430191,24.43,EM3
79294436724,23.93,IT-E7
86985789970,22.04,IT-E7
44078977487,22.06,ET1
88747363413,28.21,EM3
19948505744,26.56,BF2
15437459386,25.93,IT-E7
23522929828,22.93,EM3
89920147091,21.57,ET1
37250332130,20.25,EM3
49430122601,29.87,CH2
65747570816,23.29,EM3
64899334109,21.2,IT-E7
77912285167,28.13,CH2
67574233531,23.93,IT-E7
79457358376,21.05,EM3
40023405197,28.95,IT-E7
53309955814,23.74,EM3
11294140437,21.13,IT-E7
77844230073,28.0,IT-E7
27277058348,20.78,ET1
53182735250,21.96,IT-E7
84350964810,29.27,IT-E7
97983749793,24.87,CH2
19168496813,21.98,IT-E7
11201683560,20.92,CH2
99931785076,22.21,BF2
18647197746,22.21,ET1
46641874117,21.27,BF2
93767351411,21.74,EM3
14685718006,24.73,BF2
93385957315,22.61,BF2
20743853918,26.31,EM3
46683198725,23.92,IT-E7
45551568460,23.69,EM3
52071615579,20.65,IT-E7
87708214357,27.03,EM3
50675072675,27.33,IT-E7
46254374998,26.46,ET1
30642514503,22.1,CH2
28579451602,25.43,ET1
38996337675,28.81,EM3
28226516367,28.84,IT-E7
68264188444,28.74,IT-E7
37553021199,28.87,ET1
70264314165,28.37,BF2
64150894945,28.61,CH2
25252310766,24.99,ET1
80179681676,22.2,IT-E7
45509630847,25.0,EM3
65478228093,21.27,ET1
39656798283,20.85,EM3
75357544880,20.15,BF2
69607161474,24.45,BF2
49479147714,23.21,CH2
77360828328,23.74,BF2
98857957075,29.73,BF2
60038688955,22.88,BF2
19009212948,25.96,CH2
76503819778,21.48,IT-E7
27084084769,25.78,EM3
86009070492,21.98,ET1
73178061986,26.06,CH2
35204492505,28.41,BF2
22976953276,23.14,CH2
64837016497,26.88,ET1
49532866624,21.22,EM3
82021049606,28.5,ET1
21721834149,24.93,IT-E7
45790826608,22.56,EM3
52148791035,23.75,EM3
47346120709,25.39,BF2
34874439783,29.9,ET1
80323458761,25.65,EM3
60075684779,26.63,EM3
52256783920,23.86,BF2
35362771840,24.84,BF2
65388749938,24.89,BF2
40179514957,21.5,ET1
31185356324,26.03,CH2
36011437147,26.62,CH2
48224652996,27.33,CH2
77660443959,27.76,CH2
74041587695,23.6,IT-E7
20344283461,22.6,BF2
46795273362,29.19,CH2
22817464809,27.26,CH2
86480754445,23.68,ET1
47473135289,20.34,ET1
67906725092,24.21,BF2
42749885505,27.14,EM3
29868014529,21.3,BF2
13764189507,29.55,CH2
91953744959,29.76,EM3
58622305714,23.51,CH2
17773980361,23.71,CH2
54173932092,22.17,CH2
42358261520,28.64,CH2
90248236057,22.0,BF2
53276027122,21.28,BF2
53595113031,28.65,EM3
94836289076,27.9,ET1
15570363815,26.85,IT-E7
78940444415,29.78,BF2
36962209396,21.58,ET1
45580675358,26.18,EM3
18842192872,21.34,ET1
41186975794,25.6,EM3
61990968387,25.27,ET1
43217637154,29.61,CH2
33461750075,21.48,BF2
