id_sv,id_cc,ngoai_ngu,code_ngoai_ngu,loai_cc,diem_cc,diem_quy_doi_THPT
90023681702,CC10044,Tiếng Nhật,N3,TOEFL,6.7,9.5
68911669802,CC10045,Tiếng Pháp,N3,IELTS,9.0,8.4
88141106208,CC10046,Tiếng Nhật,N3,IELTS,4.2,8.5
57360024550,CC10047,Tiếng Anh,N2,TOEFL,4.3,8.3
88750232255,CC10048,Tiếng Anh,N1,TOEFL,8.3,8.6
74909889435,CC10049,Tiếng Nhật,N1,TOEFL,8.5,8.5
81333973809,CC10050,Tiếng Anh,N3,IELTS,4.3,8.7
64667668324,CC10051,Tiếng Nhật,N2,TOEFL,4.7,9.0
45532283940,CC10052,Tiếng Nhật,N1,IELTS,7.0,8.1
97519334436,CC10053,Tiếng Pháp,N3,JLPT,8.9,9.5
84330172480,CC10054,Tiếng Anh,N3,IELTS,6.3,8.6
13542084461,CC10055,Tiếng Anh,N2,IELTS,5.6,9.3
13403907999,CC10056,Tiếng Nhật,N2,JLPT,6.6,9.4
12839869426,CC10057,Tiếng Anh,N1,JLPT,6.1,9.5
82861069694,CC10058,Tiếng Anh,N1,JLPT,6.8,9.0
98735676170,CC10059,Tiếng Nhật,N2,IELTS,6.3,8.2
17061645571,CC10060,Tiếng Anh,N3,TOEFL,5.0,9.1
48132028885,CC10061,Tiếng Pháp,N2,IELTS,5.3,8.2
48815403452,CC10062,Tiếng Pháp,N3,IELTS,5.9,9.6
83767532843,CC10063,Tiếng Pháp,N3,JLPT,5.6,9.6
99709357360,CC10064,Tiếng Anh,N1,IELTS,4.9,9.6
83800033103,CC10065,Tiếng Anh,N2,JLPT,4.2,8.4
95300959264,CC10066,Tiếng Anh,N3,IELTS,7.4,8.8
10778152982,CC10067,Tiếng Pháp,N2,JLPT,8.7,8.2
52755917899,CC10068,Tiếng Pháp,N2,TOEFL,7.6,8.2
66756402618,CC10069,Tiếng Anh,N3,TOEFL,6.1,10.0
53547276326,CC10070,Tiếng Nhật,N1,TOEFL,7.4,8.7
92194629496,CC10071,Tiếng Anh,N3,TOEFL,8.1,8.2
18074634426,CC10072,Tiếng Anh,N2,TOEFL,7.5,8.5
48847424376,CC10073,Tiếng Anh,N2,JLPT,5.0,9.9
63244124054,CC10074,Tiếng Nhật,N2,TOEFL,6.6,9.9
68592727341,CC10075,Tiếng Pháp,N1,TOEFL,5.8,10.0
49318424376,CC10076,Tiếng Pháp,N1,JLPT,6.3,8.3
52795016241,CC10077,Tiếng Anh,N1,TOEFL,5.0,9.8
12299246732,CC10078,Tiếng Anh,N3,JLPT,8.2,8.0
75996474569,CC10079,Tiếng Anh,N2,IELTS,4.2,9.7
95577680300,CC10080,Tiếng Pháp,N1,JLPT,4.9,9.5
77671883192,CC10081,Tiếng Pháp,N2,JLPT,4.5,8.7
47752754499,CC10082,Tiếng Nhật,N2,JLPT,6.6,8.8
18472208139,CC10083,Tiếng Nhật,N3,JLPT,8.0,9.6
74767269574,CC10084,Tiếng Pháp,N3,TOEFL,5.5,8.1
37699146822,CC10085,Tiếng Pháp,N2,IELTS,9.0,8.3
15617852988,CC10086,Tiếng Pháp,N1,IELTS,7.6,9.5
35759448424,CC10087,Tiếng Nhật,N2,TOEFL,6.5,8.5
36980551659,CC10088,Tiếng Pháp,N2,TOEFL,6.8,8.5
36639846116,CC10089,Tiếng Nhật,N3,JLPT,4.2,8.3
92807847453,CC10090,Tiếng Anh,N2,IELTS,4.4,9.7
83362807115,CC10091,Tiếng Nhật,N3,IELTS,8.1,9.6
69211802331,CC10092,Tiếng Nhật,N1,IELTS,5.6,9.0
21039775695,CC10093,Tiếng Anh,N2,TOEFL,6.4,9.9
45938860296,CC10094,Tiếng Pháp,N3,JLPT,8.4,9.8
81412416611,CC10095,Tiếng Pháp,N3,JLPT,7.1,9.9
54938363887,CC10096,Tiếng Anh,N3,TOEFL,4.6,10.0
95509074674,CC10097,Tiếng Nhật,N2,JLPT,4.6,8.1
45701095577,CC10098,Tiếng Nhật,N2,TOEFL,7.6,9.5
74795922539,CC10099,Tiếng Pháp,N3,JLPT,9.0,9.2
15003184606,CC10100,Tiếng Nhật,N2,IELTS,7.5,8.1
81820378947,CC10101,Tiếng Pháp,N1,JLPT,8.7,9.1
69833113084,CC10102,Tiếng Nhật,N1,TOEFL,8.7,9.7
94965114379,CC10103,Tiếng Anh,N2,IELTS,8.4,8.7
51790043366,CC10104,Tiếng Pháp,N3,JLPT,7.0,9.3
39667434585,CC10105,Tiếng Nhật,N2,JLPT,4.5,9.1
81835150337,CC10106,Tiếng Pháp,N3,TOEFL,7.4,10.0
67475339935,CC10107,Tiếng Pháp,N3,TOEFL,6.7,8.5
38534252535,CC10108,Tiếng Nhật,N1,TOEFL,6.4,8.1
65803877914,CC10109,Tiếng Anh,N2,JLPT,7.6,10.0
36173727728,CC10110,Tiếng Anh,N2,JLPT,7.3,9.6
45893838981,CC10111,Tiếng Pháp,N3,TOEFL,4.7,8.9
33020182277,CC10112,Tiếng Anh,N3,TOEFL,4.0,8.8
42635239789,CC10113,Tiếng Anh,N3,IELTS,4.9,8.5
69617781065,CC10114,Tiếng Anh,N2,IELTS,7.0,8.3
93076945832,CC10115,Tiếng Pháp,N2,TOEFL,5.3,9.3
64550591945,CC10116,Tiếng Pháp,N2,TOEFL,6.7,8.5
57829859726,CC10117,Tiếng Pháp,N3,TOEFL,8.4,9.0
11490762460,CC10118,Tiếng Anh,N1,JLPT,4.2,8.8
40281329036,CC10119,Tiếng Anh,N3,TOEFL,8.3,8.8
65576432120,CC10120,Tiếng Anh,N3,JLPT,4.8,9.5
67308421192,CC10121,Tiếng Pháp,N1,IELTS,5.5,9.4
88637070982,CC10122,Tiếng Anh,N2,IELTS,7.0,8.6
39014916417,CC10123,Tiếng Pháp,N1,JLPT,8.8,8.0
53508951009,CC10124,Tiếng Nhật,N3,TOEFL,7.6,8.7
81989012930,CC10125,Tiếng Pháp,N3,IELTS,6.3,8.7
95333534895,CC10126,Tiếng Anh,N2,TOEFL,7.9,8.8
54484424756,CC10127,Tiếng Anh,N1,JLPT,5.4,8.1
70291408820,CC10128,Tiếng Anh,N2,JLPT,7.2,8.2
30232483818,CC10129,Tiếng Nhật,N2,IELTS,8.8,9.8
36589609684,CC10130,Tiếng Pháp,N2,JLPT,7.3,9.3
98541069124,CC10131,Tiếng Anh,N3,JLPT,7.9,9.8
34697341920,CC10132,Tiếng Pháp,N3,TOEFL,8.2,9.3
40421085409,CC10133,Tiếng Pháp,N1,JLPT,6.6,8.9
65098695389,CC10134,Tiếng Pháp,N3,TOEFL,4.0,8.5
85180522231,CC10135,Tiếng Pháp,N2,JLPT,4.5,9.1
43840749972,CC10136,Tiếng Pháp,N3,JLPT,7.4,9.4
76050392147,CC10137,Tiếng Anh,N1,JLPT,8.4,8.2
63727275953,CC10138,Tiếng Anh,N1,TOEFL,7.5,8.5
17534527024,CC10139,Tiếng Anh,N2,JLPT,7.7,9.2
23850305061,CC10140,Tiếng Anh,N3,IELTS,7.8,9.8
84495515070,CC10141,Tiếng Pháp,N2,JLPT,4.3,9.0
79882800977,CC10142,Tiếng Nhật,N2,JLPT,6.7,8.5
56354732033,CC10143,Tiếng Anh,N1,JLPT,6.7,8.5
76424861288,CC10144,Tiếng Pháp,N1,IELTS,4.8,8.8
67838555777,CC10145,Tiếng Nhật,N3,TOEFL,8.0,8.4
73134304402,CC10146,Tiếng Nhật,N2,IELTS,4.2,9.8
57063375647,CC10147,Tiếng Pháp,N2,TOEFL,7.2,9.1
67395630359,CC10148,Tiếng Pháp,N2,JLPT,8.2,8.0
87892984415,CC10149,Tiếng Nhật,N2,IELTS,4.7,9.0
15993450849,CC10150,Tiếng Nhật,N1,JLPT,6.3,8.3
46023896049,CC10151,Tiếng Nhật,N3,IELTS,5.0,8.7
51766093981,CC10152,Tiếng Pháp,N2,TOEFL,6.7,8.9
70343397718,CC10153,Tiếng Pháp,N3,JLPT,4.8,9.1
78568455407,CC10154,Tiếng Nhật,N1,TOEFL,7.6,8.2
38118135689,CC10155,Tiếng Nhật,N2,JLPT,8.9,8.3
52780576546,CC10156,Tiếng Pháp,N1,IELTS,4.0,9.6
84023668368,CC10157,Tiếng Nhật,N1,JLPT,5.2,9.7
90897592191,CC10158,Tiếng Anh,N3,IELTS,4.2,9.8
45467187528,CC10159,Tiếng Nhật,N1,JLPT,8.4,9.7
30438768535,CC10160,Tiếng Nhật,N1,IELTS,6.6,9.3
23317792808,CC10161,Tiếng Pháp,N2,TOEFL,5.7,8.0
31578967185,CC10162,Tiếng Pháp,N1,TOEFL,8.6,9.6
64384989532,CC10163,Tiếng Pháp,N3,JLPT,5.1,8.0
96764094724,CC10164,Tiếng Nhật,N3,TOEFL,5.8,8.3
81085141204,CC10165,Tiếng Pháp,N2,TOEFL,5.5,8.9
12320803570,CC10166,Tiếng Nhật,N3,IELTS,4.2,8.9
13914686358,CC10167,Tiếng Anh,N3,IELTS,4.7,8.4
31780293926,CC10168,Tiếng Pháp,N2,TOEFL,8.9,8.1
73373399965,CC10169,Tiếng Anh,N1,TOEFL,7.7,9.1
42512271074,CC10170,Tiếng Pháp,N1,IELTS,5.0,9.3
45279748516,CC10171,Tiếng Pháp,N1,JLPT,8.6,9.8
90086475682,CC10172,Tiếng Pháp,N3,JLPT,6.4,8.1
43187530034,CC10173,Tiếng Nhật,N1,TOEFL,8.4,9.0
54083974559,CC10174,Tiếng Anh,N2,TOEFL,4.8,8.4
21408470918,CC10175,Tiếng Anh,N3,IELTS,4.8,10.0
87204755650,CC10176,Tiếng Nhật,N1,TOEFL,7.2,9.8
29264439951,CC10177,Tiếng Pháp,N3,TOEFL,8.8,8.3
33266855915,CC10178,Tiếng Nhật,N1,TOEFL,8.5,8.1
70138906105,CC10179,Tiếng Anh,N1,IELTS,5.0,9.7
77414332809,CC10180,Tiếng Pháp,N2,JLPT,4.3,9.7
72194532701,CC10181,Tiếng Nhật,N2,JLPT,8.5,8.2
26844527451,CC10182,Tiếng Nhật,N2,JLPT,6.4,8.7
39774650640,CC10183,Tiếng Anh,N1,TOEFL,6.0,8.9
79737395274,CC10184,Tiếng Pháp,N1,TOEFL,7.7,8.0
25769834207,CC10185,Tiếng Pháp,N1,IELTS,5.2,9.7
62721503494,CC10186,Tiếng Nhật,N3,JLPT,5.4,9.4
69604850685,CC10187,Tiếng Nhật,N2,TOEFL,4.9,9.2
58817169104,CC10188,Tiếng Anh,N3,TOEFL,8.4,9.1
77320538674,CC10189,Tiếng Anh,N3,IELTS,8.7,8.2
49819123231,CC10190,Tiếng Pháp,N1,TOEFL,4.0,9.0
29125048938,CC10191,Tiếng Nhật,N3,JLPT,8.4,9.8
92227177449,CC10192,Tiếng Anh,N3,IELTS,4.9,8.6
61928793024,CC10193,Tiếng Pháp,N3,JLPT,8.2,9.1
27558148398,CC10194,Tiếng Nhật,N2,TOEFL,8.8,9.1
27990709354,CC10195,Tiếng Anh,N3,TOEFL,4.7,9.4
78769853701,CC10196,Tiếng Pháp,N3,IELTS,4.5,9.0
74522990246,CC10197,Tiếng Pháp,N2,JLPT,6.6,9.1
56233305417,CC10198,Tiếng Pháp,N3,TOEFL,7.9,9.1
35327936242,CC10199,Tiếng Pháp,N2,IELTS,8.6,9.0
53002564974,CC10200,Tiếng Anh,N2,IELTS,5.3,8.8
11286103677,CC10201,Tiếng Pháp,N1,IELTS,6.0,9.9
87371976737,CC10202,Tiếng Nhật,N2,TOEFL,5.5,8.1
22781809896,CC10203,Tiếng Nhật,N2,TOEFL,4.7,10.0
39368825961,CC10204,Tiếng Anh,N1,IELTS,6.7,8.4
20840730287,CC10205,Tiếng Anh,N1,JLPT,5.1,8.6
30210670968,CC10206,Tiếng Pháp,N3,IELTS,4.9,9.9
93087392997,CC10207,Tiếng Pháp,N1,TOEFL,6.0,8.9
86545390695,CC10208,Tiếng Nhật,N3,TOEFL,7.4,8.1
18562843997,CC10209,Tiếng Pháp,N2,TOEFL,6.8,9.1
80557806433,CC10210,Tiếng Nhật,N2,TOEFL,7.1,9.6
91590808282,CC10211,Tiếng Anh,N3,TOEFL,8.1,8.2
44502325363,CC10212,Tiếng Nhật,N3,TOEFL,7.2,9.7
28712063093,CC10213,Tiếng Nhật,N1,TOEFL,5.3,8.0
79643437286,CC10214,Tiếng Nhật,N3,JLPT,7.8,8.8
46141926360,CC10215,Tiếng Anh,N1,IELTS,5.8,8.1
34573116973,CC10216,Tiếng Anh,N1,JLPT,7.3,9.0
34852826800,CC10217,Tiếng Anh,N2,IELTS,8.8,8.5
85098376659,CC10218,Tiếng Pháp,N3,JLPT,7.4,9.9
16836221568,CC10219,Tiếng Anh,N3,TOEFL,4.7,9.9
69562735525,CC10220,Tiếng Nhật,N3,JLPT,4.1,9.1
45450908312,CC10221,Tiếng Anh,N2,JLPT,7.2,9.3
81387899779,CC10222,Tiếng Anh,N3,JLPT,7.8,9.1
99793884940,CC10223,Tiếng Anh,N1,IELTS,4.8,9.1
94917411075,CC10224,Tiếng Nhật,N2,TOEFL,8.8,9.1
51719017287,CC10225,Tiếng Nhật,N3,TOEFL,7.7,8.6
94141029170,CC10226,Tiếng Pháp,N1,IELTS,7.2,8.2
37749612406,CC10227,Tiếng Nhật,N3,IELTS,7.2,10.0
23561050955,CC10228,Tiếng Pháp,N1,JLPT,4.0,9.2
53715966871,CC10229,Tiếng Pháp,N2,IELTS,4.7,8.6
26575132499,CC10230,Tiếng Anh,N2,TOEFL,7.4,9.1
44521003906,CC10231,Tiếng Anh,N3,JLPT,6.1,8.2
55270058053,CC10232,Tiếng Pháp,N1,JLPT,5.8,8.4
58958197171,CC10233,Tiếng Anh,N3,IELTS,8.8,8.9
97367607097,CC10234,Tiếng Anh,N2,TOEFL,8.4,10.0
75687935375,CC10235,Tiếng Pháp,N2,JLPT,5.7,8.0
32459870281,CC10236,Tiếng Pháp,N3,IELTS,5.5,8.9
19838641196,CC10237,Tiếng Pháp,N3,TOEFL,4.1,9.7
10670776328,CC10238,Tiếng Anh,N3,JLPT,7.9,9.2
13570419904,CC10239,Tiếng Nhật,N2,IELTS,4.3,9.6
78871922148,CC10240,Tiếng Anh,N1,JLPT,4.1,9.7
98723285565,CC10241,Tiếng Nhật,N1,TOEFL,4.1,9.3
57867950213,CC10242,Tiếng Pháp,N2,TOEFL,6.1,8.7
63551237833,CC10243,Tiếng Pháp,N1,IELTS,5.8,8.3
82983599057,CC10244,Tiếng Anh,N1,TOEFL,8.4,9.8
13743264217,CC10245,Tiếng Anh,N1,IELTS,4.4,8.2
48240580023,CC10246,Tiếng Anh,N2,JLPT,8.2,9.0
50829928206,CC10247,Tiếng Pháp,N3,TOEFL,6.5,8.1
13546070488,CC10248,Tiếng Nhật,N3,JLPT,6.9,8.5
85426263014,CC10249,Tiếng Nhật,N2,JLPT,4.8,8.4
68229581773,CC10250,Tiếng Nhật,N3,TOEFL,6.0,9.1
88634064498,CC10251,Tiếng Pháp,N3,TOEFL,8.6,9.6
28749733962,CC10252,Tiếng Anh,N2,JLPT,5.6,8.6
28259582905,CC10253,Tiếng Anh,N1,IELTS,8.1,8.9
78561027117,CC10254,Tiếng Anh,N2,JLPT,6.6,9.0
32696185593,CC10255,Tiếng Pháp,N1,JLPT,7.1,8.7
72809090822,CC10256,Tiếng Pháp,N3,IELTS,4.3,8.8
14523675162,CC10257,Tiếng Pháp,N2,TOEFL,5.6,8.7
52031920335,CC10258,Tiếng Nhật,N3,IELTS,6.1,9.0
32073353352,CC10259,Tiếng Nhật,N3,IELTS,6.0,8.3
73092327300,CC10260,Tiếng Nhật,N1,JLPT,5.1,9.5
16575382907,CC10261,Tiếng Pháp,N3,JLPT,5.6,9.3
54430607403,CC10262,Tiếng Nhật,N2,JLPT,7.5,8.3
70906293628,CC10263,Tiếng Nhật,N2,IELTS,4.3,8.3
16063443249,CC10264,Tiếng Anh,N3,IELTS,7.1,9.9
19190234105,CC10265,Tiếng Pháp,N2,TOEFL,6.1,9.2
49711240822,CC10266,Tiếng Pháp,N3,JLPT,8.3,8.9
98126350877,CC10267,Tiếng Nhật,N2,TOEFL,4.3,8.8
21441504340,CC10268,Tiếng Nhật,N2,JLPT,7.7,9.5
86615303094,CC10269,Tiếng Nhật,N1,JLPT,8.5,9.5
44360975546,CC10270,Tiếng Pháp,N3,JLPT,6.9,8.3
71878163548,CC10271,Tiếng Anh,N1,JLPT,6.0,9.5
25903474587,CC10272,Tiếng Pháp,N1,TOEFL,4.2,8.4
96976552629,CC10273,Tiếng Pháp,N3,JLPT,4.8,9.0
74105674152,CC10274,Tiếng Nhật,N2,TOEFL,8.5,8.7
34753210079,CC10275,Tiếng Pháp,N1,JLPT,6.7,9.7
76293084100,CC10276,Tiếng Nhật,N1,IELTS,6.8,9.6
37120882347,CC10277,Tiếng Anh,N2,IELTS,5.8,8.8
57698097136,CC10278,Tiếng Anh,N3,IELTS,7.4,8.4
26111181852,CC10279,Tiếng Nhật,N3,IELTS,5.3,9.6
17193812534,CC10280,Tiếng Pháp,N2,JLPT,7.9,9.1
53117119869,CC10281,Tiếng Anh,N2,TOEFL,6.9,9.3
47470616144,CC10282,Tiếng Nhật,N2,TOEFL,6.1,8.5
63973570383,CC10283,Tiếng Anh,N1,JLPT,6.3,8.1
98005657041,CC10284,Tiếng Nhật,N3,IELTS,7.9,9.7
32016790288,CC10285,Tiếng Anh,N2,IELTS,8.5,8.4
65951320637,CC10286,Tiếng Pháp,N3,IELTS,7.2,8.5
94323632531,CC10287,Tiếng Nhật,N2,JLPT,7.2,8.6
93128429398,CC10288,Tiếng Nhật,N3,IELTS,5.5,9.4
34197365431,CC10289,Tiếng Pháp,N2,IELTS,6.7,9.5
91268205397,CC10290,Tiếng Anh,N1,IELTS,8.5,9.7
78772238848,CC10291,Tiếng Anh,N2,JLPT,6.5,9.0
46019639054,CC10292,Tiếng Anh,N2,IELTS,6.6,8.6
22289760645,CC10293,Tiếng Anh,N2,IELTS,8.5,8.5
13196514810,CC10294,Tiếng Pháp,N2,IELTS,4.8,8.2
54449794225,CC10295,Tiếng Pháp,N1,JLPT,6.9,8.9
71089543643,CC10296,Tiếng Anh,N3,IELTS,8.2,9.5
24386292106,CC10297,Tiếng Anh,N3,TOEFL,4.5,8.5
96989844458,CC10298,Tiếng Anh,N3,IELTS,8.4,9.0
83478322506,CC10299,Tiếng Anh,N3,JLPT,7.7,9.7
18636293608,CC10300,Tiếng Nhật,N1,IELTS,4.2,8.3
95444958356,CC10301,Tiếng Pháp,N3,TOEFL,9.0,8.1
45479738318,CC10302,Tiếng Pháp,N1,JLPT,5.3,9.4
35774992002,CC10303,Tiếng Pháp,N2,TOEFL,5.0,8.2
86305382803,CC10304,Tiếng Nhật,N1,TOEFL,7.1,9.3
46833414352,CC10305,Tiếng Nhật,N1,TOEFL,7.2,8.3
78298886541,CC10306,Tiếng Anh,N3,JLPT,6.0,9.5
25640197238,CC10307,Tiếng Nhật,N3,IELTS,6.1,9.9
28691565756,CC10308,Tiếng Anh,N2,IELTS,9.0,8.5
87049742131,CC10309,Tiếng Pháp,N1,TOEFL,4.4,8.4
97678549865,CC10310,Tiếng Pháp,N2,TOEFL,5.3,9.6
46119077587,CC10311,Tiếng Anh,N3,JLPT,8.0,9.1
73520720697,CC10312,Tiếng Pháp,N2,TOEFL,4.2,9.5
81395622687,CC10313,Tiếng Anh,N2,JLPT,5.2,9.9
70176973478,CC10314,Tiếng Nhật,N2,TOEFL,7.5,8.2
86923221945,CC10315,Tiếng Nhật,N1,JLPT,8.1,9.1
59333877341,CC10316,Tiếng Pháp,N2,JLPT,4.3,8.7
98518202071,CC10317,Tiếng Anh,N2,JLPT,4.3,9.3
39462886653,CC10318,Tiếng Pháp,N3,TOEFL,8.7,9.7
49795482723,CC10319,Tiếng Pháp,N2,JLPT,7.6,9.1
87346119685,CC10320,Tiếng Nhật,N3,IELTS,4.8,9.5
51372000062,CC10321,Tiếng Pháp,N3,TOEFL,7.8,8.8
74451450742,CC10322,Tiếng Pháp,N1,IELTS,4.9,9.9
33527824082,CC10323,Tiếng Nhật,N1,IELTS,8.7,8.8
62967453833,CC10324,Tiếng Nhật,N2,JLPT,7.3,9.2
74500245278,CC10325,Tiếng Nhật,N1,IELTS,7.3,9.9
78313728958,CC10326,Tiếng Anh,N2,JLPT,6.4,8.2
32847099630,CC10327,Tiếng Pháp,N2,TOEFL,8.2,9.9
53559602935,CC10328,Tiếng Anh,N2,TOEFL,4.8,9.5
29855428511,CC10329,Tiếng Nhật,N3,IELTS,5.8,8.6
97234267605,CC10330,Tiếng Anh,N3,JLPT,6.3,9.2
14035207776,CC10331,Tiếng Anh,N3,TOEFL,7.3,9.3
96126713810,CC10332,Tiếng Anh,N2,TOEFL,5.6,9.2
36061700740,CC10333,Tiếng Anh,N3,TOEFL,7.1,8.8
16639316227,CC10334,Tiếng Pháp,N3,JLPT,6.8,8.7
53478023561,CC10335,Tiếng Anh,N1,JLPT,4.1,9.2
78270497822,CC10336,Tiếng Nhật,N1,JLPT,8.1,8.5
39591066409,CC10337,Tiếng Anh,N2,TOEFL,6.5,9.6
42053803774,CC10338,Tiếng Pháp,N3,JLPT,8.5,8.3
89421125786,CC10339,Tiếng Pháp,N2,TOEFL,8.0,9.3
71405748354,CC10340,Tiếng Nhật,N1,TOEFL,8.9,9.2
65044593178,CC10341,Tiếng Anh,N3,IELTS,7.3,9.8
32828155393,CC10342,Tiếng Pháp,N2,JLPT,7.2,8.8
57128540852,CC10343,Tiếng Anh,N1,JLPT,7.9,9.7
95984498245,CC10344,Tiếng Anh,N2,IELTS,6.2,8.7
11402350812,CC10345,Tiếng Anh,N1,JLPT,4.9,9.1
33044459141,CC10346,Tiếng Pháp,N1,IELTS,8.4,9.3
58643774394,CC10347,Tiếng Pháp,N2,JLPT,5.6,9.8
25993182801,CC10348,Tiếng Pháp,N3,JLPT,4.0,8.4
68269016179,CC10349,Tiếng Nhật,N3,IELTS,6.0,8.4
48880033186,CC10350,Tiếng Nhật,N2,JLPT,7.2,9.0
71239298997,CC10351,Tiếng Nhật,N3,IELTS,4.7,8.4
72450072845,CC10352,Tiếng Anh,N2,TOEFL,5.9,9.6
67301991517,CC10353,Tiếng Pháp,N1,JLPT,4.6,9.9
66090770690,CC10354,Tiếng Pháp,N2,JLPT,5.0,8.5
20601468121,CC10355,Tiếng Anh,N1,TOEFL,9.0,8.5
62734371376,CC10356,Tiếng Pháp,N3,JLPT,6.9,8.0
67461003461,CC10357,Tiếng Anh,N1,TOEFL,6.2,9.8
99706138901,CC10358,Tiếng Anh,N1,TOEFL,8.8,8.5
19208858902,CC10359,Tiếng Nhật,N2,JLPT,6.4,9.9
26970941226,CC10360,Tiếng Pháp,N3,IELTS,4.0,9.1
76253724782,CC10361,Tiếng Anh,N2,TOEFL,4.4,9.9
31796228208,CC10362,Tiếng Nhật,N2,TOEFL,8.8,9.4
28127197285,CC10363,Tiếng Nhật,N3,IELTS,8.4,8.2
75758175509,CC10364,Tiếng Pháp,N1,JLPT,7.0,10.0
76788795086,CC10365,Tiếng Anh,N2,IELTS,4.4,9.8
40513389065,CC10366,Tiếng Nhật,N1,IELTS,7.6,9.8
97108109139,CC10367,Tiếng Anh,N1,IELTS,8.1,8.5
14558091402,CC10368,Tiếng Nhật,N1,IELTS,6.1,8.3
70452714036,CC10369,Tiếng Nhật,N3,TOEFL,8.2,9.4
59241559102,CC10370,Tiếng Nhật,N1,IELTS,7.2,8.5
57857262822,CC10371,Tiếng Pháp,N2,IELTS,6.1,9.9
10766625033,CC10372,Tiếng Anh,N3,TOEFL,8.5,9.3
15913119532,CC10373,Tiếng Pháp,N3,IELTS,4.6,9.2
40696889704,CC10374,Tiếng Pháp,N2,IELTS,6.2,9.9
28710232837,CC10375,Tiếng Nhật,N1,TOEFL,5.5,9.8
32258714640,CC10376,Tiếng Anh,N1,TOEFL,7.3,8.1
40279593023,CC10377,Tiếng Pháp,N3,IELTS,7.2,10.0
44624938794,CC10378,Tiếng Pháp,N2,TOEFL,6.1,8.6
13339466437,CC10379,Tiếng Anh,N1,JLPT,6.0,9.7
38944580599,CC10380,Tiếng Pháp,N3,TOEFL,6.5,8.1
86709095953,CC10381,Tiếng Nhật,N2,TOEFL,5.7,8.9
43551772086,CC10382,Tiếng Anh,N2,IELTS,5.1,9.9
50765116886,CC10383,Tiếng Anh,N3,IELTS,7.1,8.9
94538263726,CC10384,Tiếng Anh,N1,TOEFL,4.5,9.3
10384149419,CC10385,Tiếng Nhật,N1,TOEFL,6.8,8.9
37585263957,CC10386,Tiếng Pháp,N3,IELTS,4.2,9.2
67590283968,CC10387,Tiếng Pháp,N3,TOEFL,8.6,8.7
31966193876,CC10388,Tiếng Pháp,N1,IELTS,6.9,9.5
34383674656,CC10389,Tiếng Anh,N3,JLPT,5.1,8.0
40771790399,CC10390,Tiếng Pháp,N2,IELTS,6.6,8.9
81298487934,CC10391,Tiếng Anh,N3,JLPT,8.7,8.4
86452742213,CC10392,Tiếng Anh,N1,JLPT,4.8,8.1
16957042790,CC10393,Tiếng Nhật,N3,JLPT,8.7,9.3
63446627404,CC10394,Tiếng Pháp,N3,IELTS,4.7,10.0
41886040066,CC10395,Tiếng Pháp,N2,TOEFL,8.2,9.3
55215612423,CC10396,Tiếng Pháp,N2,TOEFL,8.2,8.1
59115142749,CC10397,Tiếng Pháp,N3,TOEFL,8.3,9.8
71194361208,CC10398,Tiếng Anh,N3,TOEFL,4.9,8.0
15733398004,CC10399,Tiếng Anh,N2,TOEFL,6.7,9.7
58481694841,CC10400,Tiếng Nhật,N1,JLPT,6.2,9.4
55945697976,CC10401,Tiếng Nhật,N2,JLPT,5.5,9.2
68626074981,CC10402,Tiếng Anh,N1,TOEFL,6.9,8.1
18782305569,CC10403,Tiếng Pháp,N1,TOEFL,6.9,10.0
58427710431,CC10404,Tiếng Anh,N1,IELTS,4.7,9.6
87242281864,CC10405,Tiếng Pháp,N3,TOEFL,8.9,9.6
57915952371,CC10406,Tiếng Anh,N1,TOEFL,8.1,9.7
35098228200,CC10407,Tiếng Nhật,N1,IELTS,4.8,9.4
75667890747,CC10408,Tiếng Pháp,N2,IELTS,5.9,9.7
81097828724,CC10409,Tiếng Anh,N2,TOEFL,6.2,9.8
56301209357,CC10410,Tiếng Pháp,N3,JLPT,8.7,8.9
69688528107,CC10411,Tiếng Pháp,N2,TOEFL,5.7,8.8
48868740468,CC10412,Tiếng Anh,N3,JLPT,4.1,8.3
96743281913,CC10413,Tiếng Anh,N2,TOEFL,8.9,8.5
70319650460,CC10414,Tiếng Nhật,N2,JLPT,6.3,8.1
27502365836,CC10415,Tiếng Nhật,N1,IELTS,7.0,8.3
46158712274,CC10416,Tiếng Pháp,N3,IELTS,5.7,9.3
60041535751,CC10417,Tiếng Nhật,N3,JLPT,7.2,8.1
23472283376,CC10418,Tiếng Anh,N3,IELTS,7.5,8.3
63640746041,CC10419,Tiếng Pháp,N2,TOEFL,7.7,9.6
51202611228,CC10420,Tiếng Pháp,N1,IELTS,8.7,9.1
26955623257,CC10421,Tiếng Nhật,N1,IELTS,4.7,9.1
39875043470,CC10422,Tiếng Pháp,N1,JLPT,5.6,8.4
81986337013,CC10423,Tiếng Anh,N3,IELTS,5.8,8.1
66607024224,CC10424,Tiếng Pháp,N2,IELTS,7.5,8.0
41254515949,CC10425,Tiếng Pháp,N1,IELTS,5.3,8.8
38518781774,CC10426,Tiếng Pháp,N3,IELTS,8.4,9.5
46066724258,CC10427,Tiếng Nhật,N2,TOEFL,5.5,8.9
29187733720,CC10428,Tiếng Anh,N3,TOEFL,6.3,8.9
35748519453,CC10429,Tiếng Nhật,N2,IELTS,8.1,8.1
68521954845,CC10430,Tiếng Nhật,N2,JLPT,4.7,9.1
